Category,ProductName,Location,Price,OverallRating,NumberSold,TotalReview,CustomerRating,CustomerReview,Sentiment,Emotion,PriceBinned,tokens,CleanReview,ReviewLength
Animal Care,Paw Underpad Pee Pad Toilet Training Anjing 60x90 isi 10 Lembar,Jakarta Barat,29500,5.0,61800,4562,5,"Pelayanan cpt, packing rapi, pokokny toko ini the best deh..??",Positive,Love,Low,"['pelayanan', 'cpt', 'packing', 'rapi', 'pokokny', 'toko', 'the', 'best']",pelayanan cpt packing rapi pokokny toko ini the best deh,10
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,joooosssss gandooosss..pengiriman rapih & cepat,Positive,Love,Medium,"['jos', 'gandos', 'pengiriman', 'rapih', 'cepat']",jos gandos pengiriman rapih cepat,5
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,obatnya cocok buat doggy yg berjamur . sdh beli beberapa kali,Positive,Love,Medium,"['obatnya', 'cocok', 'doggy', 'berjamur', 'beli', 'kali']",obatnya cocok buat doggy yang berjamur sudah beli beberapa kali,10
Animal Care,Promo: BOLT makanan kucing kering rasa Tuna REPACK,Jakarta Barat,19500,5.0,19300,4676,5,mantap proses dan pengiriman sangat cepat pokonya puas !!! dah gitu aja,Positive,Love,Low,"['mantap', 'proses', 'pengiriman', 'cepat', 'pokonya', 'puas', 'dah', 'gitu']",mantap proses dan pengiriman sangat cepat pokonya puas dah gitu aja,11
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,produk sesuai deskripsi. Recommended ????,Positive,Love,Medium,"['produk', 'sesuai', 'deskripsi', 'recommended']",produk sesuai deskripsi recommended,4
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,"Barang bagus sesuai deskripsi, pengiriman cepat...recommended seller.",Positive,Love,Medium,"['barang', 'bagus', 'sesuai', 'deskripsi', 'pengiriman', 'cepat', 'recommended', 'seller']",barang bagus sesuai deskripsi pengiriman cepat recommended seller,8
Animal Care,Spray Penghilang Bau Kencing Kucing Anjing - Aroma Lavender,Jakarta Utara,55000,4.9,2217,1143,5,"Barangnya bagus banget, response nya cepet, komunikatif dan sangat membantu. Makasih ya kak semoga semakin sukses yah",Positive,Love,Medium,"['barangnya', 'bagus', 'banget', 'response', 'cepet', 'komunikatif', 'membantu', 'makasih', 'kak', 'semoga', 'sukses', 'yah']",barangnya bagus banget response nya cepet komunikatif dan sangat membantu makasih ya kak semoga semakin sukses yah,17
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,udah pernah beli ini sebelumnya dan udah abis. jd skrg beli lagi :) makasih ka,Positive,Love,Medium,"['udah', 'beli', 'udah', 'abis', 'skrg', 'beli', 'makasih', 'ka']",udah pernah beli ini sebelumnya dan udah abis jadi skrg beli lagi makasih ka,14
Animal Care,Wood Pellet / Pelet Kayu / Alas Kandang 1 kg,Jakarta Barat,3500,4.9,22900,1395,5,ini yg ke 2x aku pesan Alhamdulillah brg sesuai pesanan n tepat wkt ... Terimakasih ... recommended seller ????,Positive,Love,Low,"['x', 'pesan', 'alhamdulillah', 'brg', 'sesuai', 'pesanan', 'n', 'wkt', 'terimakasih', 'recommended', 'seller']",ini yang ke x aku pesan alhamdulillah brg sesuai pesanan n tepat wkt terimakasih recommended seller,16
Animal Care,Wood Pellet / Pelet Kayu / Alas Kandang 1 kg,Jakarta Barat,3500,4.9,22900,1395,5,pertama kali pesan wood pallet respon seller gercep lsg sampe dirmh ... awesome ?? next aku pesan lg ... Terimakasih kak ... recommended seller ????,Positive,Love,Low,"['kali', 'pesan', 'wood', 'pallet', 'respon', 'seller', 'gercep', 'lsg', 'sampe', 'dirmh', 'awesome', 'next', 'pesan', 'lg', 'terimakasih', 'kak', 'recommended', 'seller']",pertama kali pesan wood pallet respon seller gercep lsg sampe dirmh awesome next aku pesan lg terimakasih kak recommended seller,20
Animal Care,Wood Pellet / Pelet Kayu / Alas Kandang 1 kg,Jakarta Barat,3500,4.9,22900,1395,5,"So far kualitas dan bentuk pellet paling bagus dari smua toko yg pernah saya beli. Packing oke dan pengiriman juga cepat, recommended lah pokoknya ????",Positive,Love,Low,"['so', 'far', 'kualitas', 'bentuk', 'pellet', 'bagus', 'smua', 'toko', 'beli', 'packing', 'ok', 'pengiriman', 'cepat', 'recommended', 'pokoknya']",so far kualitas dan bentuk pellet paling bagus dari smua toko yang pernah saya beli packing ok dan pengiriman juga cepat recommended lah pokoknya,24
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,"pembelian kedua, semoga sehat lagi kucingnya",Positive,Love,Medium,"['pembelian', 'semoga', 'sehat', 'kucingnya']",pembelian kedua semoga sehat lagi kucingnya,6
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,reoderrrrr,Positive,Love,Medium,['reoder'],reoder,1
Animal Care,Alas Kandang Hewan Kucing / Anjing / Tortoise 40 x 60 - Hitam,Jakarta Barat,27500,4.9,5664,1816,5,alas kandang nya oke banged..tebal dan bahannya bagus..pengemasan dan pengiriman jg cepat ??????????,Positive,Love,Low,"['alas', 'kandang', 'ok', 'banged', 'tebal', 'bahannya', 'bagus', 'pengemasan', 'pengiriman', 'cepat']",alas kandang nya ok banged tebal dan bahannya bagus pengemasan dan pengiriman juga cepat,14
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,Jakarta Barat,75000,4.8,7894,3372,5,"Obatnya manjur, anjing ku udah mulai pulih dari sakit kulitnya, thanks gan, recommended seller",Positive,Love,Medium,"['obatnya', 'manjur', 'anjing', 'ku', 'udah', 'pulih', 'sakit', 'kulitnya', 'thanks', 'gan', 'recommended', 'seller']",obatnya manjur anjing ku udah mulai pulih dari sakit kulitnya thanks gan recommended seller,14
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,Jakarta Utara,65000,5.0,1793,1085,5,"pembelian kedua, puas dengan barangnya. produk all in one. suka sekali dengan produk ini, recommended untuk anabul ????",Positive,Love,Medium,"['pembelian', 'puas', 'barangnya', 'produk', 'all', 'in', 'one', 'suka', 'produk', 'recommended', 'anabul']",pembelian kedua puas dengan barangnya produk all in one suka sekali dengan produk ini recommended untuk anabul,17
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,Jakarta Utara,65000,5.0,1793,1085,5,Terbaikkkkkkkkkkk,Positive,Love,Medium,['terbaik'],terbaik,1
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,Jakarta Utara,65000,5.0,1793,1085,5,2nd purchase & selalu amaze sm cara mrk packing.. tebellllll n rapihhhh bngt bubble wrap nyaaaa ??????????????????,Positive,Love,Medium,"['nd', 'purchase', 'amaze', 'sm', 'mrk', 'packing', 'tebel', 'n', 'rapih', 'bngt', 'bubble', 'wrap']",nd purchase selalu amaze sm cara mrk packing tebel n rapih bngt bubble wrap nya,15
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,Jakarta Utara,65000,5.0,1793,1085,5,"woooowww kereenn langsung dipakai untuk anabul, bulunya langsung bersih dan bagus, packingnya sangat bagus dan aman, terima kasih",Positive,Love,Medium,"['wow', 'kereenn', 'langsung', 'dipakai', 'anabul', 'bulunya', 'langsung', 'bersih', 'bagus', 'packingnya', 'bagus', 'aman', 'terima', 'kasih']",wow kereenn langsung dipakai untuk anabul bulunya langsung bersih dan bagus packingnya sangat bagus dan aman terima kasih,18
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,Kota Tangerang,99000,4.8,1237,561,5,"mantap banget, ikan cupang sehat, lincah dan langsung menyesuaikan dengan air di dalam aquarium baru. ekor sirip half moon bgt!",Positive,Love,Medium,"['mantap', 'banget', 'ikan', 'cupang', 'sehat', 'lincah', 'langsung', 'menyesuaikan', 'air', 'aquarium', 'ekor', 'sirip', 'half', 'moon', 'banget']",mantap banget ikan cupang sehat lincah dan langsung menyesuaikan dengan air di dalam aquarium baru ekor sirip half moon banget,20
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,Kota Tangerang,99000,4.8,1237,561,5,ikan bagus dan sehat. mantaaaaap,Positive,Love,Medium,"['ikan', 'bagus', 'sehat', 'mantap']",ikan bagus dan sehat mantap,5
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,Kota Tangerang,99000,4.8,1237,561,5,"Packing oke banget, ikannya juga mantebbb, langganan nih",Positive,Love,Medium,"['packing', 'ok', 'banget', 'ikannya', 'manteb', 'langganan']",packing ok banget ikannya juga manteb langganan nih,8
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,Kota Tangerang,99000,4.8,1237,561,5,Bagusss bgt ikannyaa.. ????,Positive,Love,Medium,"['bagus', 'banget', 'ikannyaa']",bagus banget ikannyaa,3
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,Kota Tangerang,99000,4.8,1237,561,5,"Produk top markotop bangeet deh, selalu ada promo, ikan sehat dan cantik cantik dan delivery cepat sekali dan seller recommended banget",Positive,Love,Medium,"['produk', 'top', 'markotop', 'bangeet', 'promo', 'ikan', 'sehat', 'cantik', 'cantik', 'delivery', 'cepat', 'seller', 'recommended', 'banget']",produk top markotop bangeet deh selalu ada promo ikan sehat dan cantik cantik dan delivery cepat sekali dan seller recommended banget,21
Animal Care,Daily Disinfektan 5L cairan disinfektan siap pakai - Reguler,Jakarta Selatan,39000,4.9,11300,4296,5,"wih mantap betul sellernya, aku pesen siang menjelang sore langsung sat set sat set tiba2 malemnya udah sampe ???? makasih seller !!",Positive,Love,Medium,"['wih', 'mantap', 'sellernya', 'pesen', 'siang', 'menjelang', 'sore', 'langsung', 'sat', 'set', 'sat', 'set', 'malemnya', 'udah', 'sampe', 'makasih', 'seller']",wih mantap betul sellernya aku pesen siang menjelang sore langsung sat set sat set tiba malemnya udah sampe makasih seller,20
Animal Care,Burung Lovebird Josan,Jakarta Selatan,100000,4.9,617,283,5,pengiriman express...burungnya lincah banget..top markotop...,Positive,Love,Medium,"['pengiriman', 'express', 'burungnya', 'lincah', 'banget', 'top', 'markotop']",pengiriman express burungnya lincah banget top markotop,7
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,"Barangnya bagus bgt. Kokoh, sisirnya jg ga tajem, tombol kliknya juga praktis",Positive,Love,Medium,"['barangnya', 'bagus', 'banget', 'kokoh', 'sisirnya', 'tidak', 'tajem', 'tombol', 'kliknya', 'praktis']",barangnya bagus banget kokoh sisirnya juga tidak tajem tombol kliknya juga praktis,12
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,barang bagus banget build qualitynya. kokoh. juga kucing saya suka. dan ngebersihin bulunya gampang.,Positive,Love,Medium,"['barang', 'bagus', 'banget', 'build', 'qualitynya', 'kokoh', 'kucing', 'suka', 'ngebersihin', 'bulunya', 'gampang']",barang bagus banget build qualitynya kokoh juga kucing saya suka dan ngebersihin bulunya gampang,14
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,Barangnya bagus mewah banget. Udah dicoba jg bulu2 yg ngegumpal ke tarik jg. Bagus pokoknya,Positive,Love,Medium,"['barangnya', 'bagus', 'mewah', 'banget', 'udah', 'dicoba', 'bulu', 'ngegumpal', 'tarik', 'bagus', 'pokoknya']",barangnya bagus mewah banget udah dicoba juga bulu yang ngegumpal ke tarik juga bagus pokoknya,15
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,"Bagus banget sisirnya, mudah2an awet",Positive,Love,Medium,"['bagus', 'banget', 'sisirnya', 'mudahan', 'awet']",bagus banget sisirnya mudahan awet,5
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,ini bagus banget.. kualitas mantap,Positive,Love,Medium,"['bagus', 'banget', 'kualitas', 'mantap']",ini bagus banget kualitas mantap,5
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,"Baguuuus, sisirnya halus banget.. Udah aku coba pake ke anak2 bulu aku ??",Positive,Love,Medium,"['bagus', 'sisirnya', 'halus', 'banget', 'udah', 'coba', 'pake', 'anak', 'bulu']",bagus sisirnya halus banget udah aku coba pake ke anak bulu aku,12
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,"mantabs sih, build quality nya bagus banget.. dan satisfying banget pas ambil bulu kucing dari sela sela sisir nya..",Positive,Love,Medium,"['mantabs', 'build', 'quality', 'bagus', 'banget', 'satisfying', 'banget', 'pas', 'ambil', 'bulu', 'kucing', 'sisir']",mantabs sih build quality nya bagus banget dan satisfying banget pas ambil bulu kucing dari sela sela sisir nya,19
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,bagus sekali kualitas sisirnya!!! tombolnya mudah dipencet sehingga bulu gampang lepas. kucing saya juga suka banget tiap disisir sampe merem melek,Positive,Love,Medium,"['bagus', 'kualitas', 'sisirnya', 'tombolnya', 'mudah', 'dipencet', 'bulu', 'gampang', 'lepas', 'kucing', 'suka', 'banget', 'disisir', 'sampe', 'merem', 'melek']",bagus sekali kualitas sisirnya tombolnya mudah dipencet sehingga bulu gampang lepas kucing saya juga suka banget tiap disisir sampe merem melek,21
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,"Barangnya bagus banget, sesuai sama harga, gagangnya juga kokoh banget dan keliatannya kaya bagus gitu",Positive,Love,Medium,"['barangnya', 'bagus', 'banget', 'sesuai', 'harga', 'gagangnya', 'kokoh', 'banget', 'keliatannya', 'kaya', 'bagus', 'gitu']",barangnya bagus banget sesuai sama harga gagangnya juga kokoh banget dan keliatannya kaya bagus gitu,15
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,Kota Tangerang,89000,5.0,1443,800,5,suka bngt ... bner2 kepake ga sia2 beli,Positive,Love,Medium,"['suka', 'bngt', 'bner', 'kepake', 'tidak', 'sia', 'beli']",suka bngt bner kepake tidak sia beli,7
Animal Care,Paw Underpad Pee Pad Toilet Training Anjing 60x90 isi 10 Lembar,Jakarta Barat,29500,5.0,61800,4562,1,Ini barang keterlaluan sih bilang ukuran 60x90 tp sunat bahannya keterlaluan banget. Terlihat di foto underpad saya yg lama merk lain jauh lbh besar dan lbh tebel. Bkn masalah harga cuman 50rb an tp kesel aja liat penjual kasih spek tp jauh banget dari ukuran sebenernya. Kapok deh ga bakal beli merek ini lagi. Terima kasih,Negative,Fear,Low,"['barang', 'bilang', 'ukuran', 'x', 'sunat', 'bahannya', 'banget', 'foto', 'underpad', 'merk', 'lbh', 'lbh', 'tebel', 'bkn', 'harga', 'cuman', 'rb', 'an', 'kesel', 'liat', 'penjual', 'kasih', 'spek', 'banget', 'ukuran', 'sebenernya', 'kapok', 'tidak', 'beli', 'merek', 'terima', 'kasih']",ini barang keterlaluan sih bilang ukuran x tapi sunat bahannya keterlaluan banget terlihat di foto underpad saya yang lama merk lain jauh lbh besar dan lbh tebel bkn masalah harga cuman rb an tapi kesel aja liat penjual kasih spek tapi jauh banget dari ukuran sebenernya kapok deh tidak bakal beli merek ini lagi terima kasih,56
Animal Care,Alas Kandang Hewan Kucing / Anjing / Tortoise 40 x 60 - Hitam,Jakarta Barat,27500,4.9,5664,1816,1,pesan 2 yang di kirim cuman 1 udah bayar ongkir 2 Kg lagi rugi rugi kapok beli di sini,Negative,Fear,Low,"['pesan', 'kirim', 'cuman', 'udah', 'bayar', 'ongkir', 'kg', 'rugi', 'rugi', 'kapok', 'beli']",pesan yang di kirim cuman udah bayar ongkir kg lagi rugi rugi kapok beli di sini,16
Animal Care,Drontal Cat / Obat Cacing Kucing / Drontal Kucing / DrontalCat Tablet,Jakarta Timur,32900,4.8,310,48,1,GAK RECOMENDED. Produk sih ok spt biasa. Tp packing cuma pk amplop kondangan putih dibungkus plastik. Ya jebol semua obatnya. Padahal buat stok. Najong banget dah. Di chat ga dibales. Kapok lah gw belanja disini.,Negative,Fear,Medium,"['tidak', 'recomended', 'produk', 'ok', 'spt', 'packing', 'pk', 'amplop', 'kondangan', 'putih', 'dibungkus', 'plastik', 'jebol', 'obatnya', 'stok', 'najong', 'banget', 'dah', 'chat', 'tidak', 'dibales', 'kapok', 'gw', 'belanja']",tidak recomended produk sih ok spt biasa tapi packing cuma pk amplop kondangan putih dibungkus plastik ya jebol semua obatnya padahal buat stok najong banget dah di chat tidak dibales kapok lah gw belanja disini,35
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,Jakarta Barat,40500,4.9,14100,4374,1,jumlah barang yang dipesan dan barang yang sampai tidak sesuai,Negative,Fear,Medium,"['barang', 'dipesan', 'barang', 'tidak', 'sesuai']",jumlah barang yang dipesan dan barang yang sampai tidak sesuai,10
Animal Care,MAKANAN KUCING BOLT REPACK 1Kg - TUNA IKAN,Jakarta Barat,19600,4.9,33600,7425,1,"Saya pesan 18kg yg bentuk ikan, dikirim yg donat, kucing pada mencret",Negative,Fear,Low,"['pesan', 'kg', 'bentuk', 'ikan', 'dikirim', 'donat', 'kucing', 'mencret']",saya pesan kg yang bentuk ikan dikirim yang donat kucing pada mencret,12
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,Jakarta Barat,40500,4.9,14100,4374,2,"barang sampai ada yg pecah, bekas di tambal..",Negative,Fear,Medium,"['barang', 'pecah', 'bekas', 'tambal']",barang sampai ada yang pecah bekas di tambal,8
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,Jakarta Barat,40500,4.9,14100,4374,2,"Biasa disinfectant klo di nyalain api menyala, yg ini tidak ! Jd ragu!!",Negative,Fear,Medium,"['disinfectant', 'klo', 'nyalain', 'api', 'menyala', 'tidak', 'ragu']",biasa disinfectant klo di nyalain api menyala yang ini tidak jadi ragu,12
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,Jakarta Barat,40500,4.9,14100,4374,2,"beli 2 jerigen kemasan 5 liter, 1 jerigen ada yg kurang isinya",Negative,Fear,Medium,"['beli', 'jerigen', 'kemasan', 'liter', 'jerigen', 'isinya']",beli jerigen kemasan liter jerigen ada yang kurang isinya,9
Animal Care,Pet Cargo tas travel tenteng hewan kucing anjing kelinci ayam - Biru Muda,Jakarta Utara,145000,5.0,3768,3577,1,"barang ada yg gk sampe , ud complain juga , tetep aja , rugi belanja disini",Negative,Fear,High,"['barang', 'tidak', 'sampe', 'ud', 'complain', 'tetep', 'rugi', 'belanja']",barang ada yang tidak sampe ud complain juga tetep aja rugi belanja disini,13
Animal Care,Pet Cargo tas travel tenteng hewan kucing anjing kelinci ayam - Biru Muda,Jakarta Utara,145000,5.0,3768,3577,1,Barang yg saya pesan tidak sesuai pesanan. Udah komunikasi via chat untuk minta tukar dan minta tolong direspon ke tokopedia care tapi ga ada balesan sama sekali. Pertama kali saya ngalamin kyk begini selama belanja di toped.,Negative,Fear,High,"['barang', 'pesan', 'tidak', 'sesuai', 'pesanan', 'udah', 'komunikasi', 'via', 'chat', 'tukar', 'tolong', 'direspon', 'tokopedia', 'care', 'tidak', 'balesan', 'kali', 'ngalamin', 'kyk', 'belanja', 'toped']",barang yang saya pesan tidak sesuai pesanan udah komunikasi via chat untuk minta tukar dan minta tolong direspon ke tokopedia care tapi tidak ada balesan sama sekali pertama kali saya ngalamin kyk begini selama belanja di toped,37
Animal Care,Pet Cargo tas travel tenteng hewan kucing anjing kelinci ayam - Biru Muda,Jakarta Utara,145000,5.0,3768,3577,1,"Mending cari penjual lain klo mau beli pet cargo, masih banyak seler lain. Dr seller berat di Markup 6,4kg. Asli nya berat cuma 2,2kg dr ekspedisi. Dg alasan dimensi. Padhal barang nya masih wajar karena dalam bentuk blm di install (kecil, ringan). Saya pernah beli di seller lain gada masalah dimensi sampai 6kg lebih.",Negative,Fear,High,"['mending', 'cari', 'penjual', 'klo', 'beli', 'pet', 'cargo', 'seler', 'dr', 'seller', 'berat', 'markup', 'kg', 'asli', 'berat', 'kg', 'dr', 'ekspedisi', 'dg', 'alasan', 'dimensi', 'padhal', 'barang', 'wajar', 'bentuk', 'blm', 'install', 'ringan', 'beli', 'seller', 'gada', 'dimensi', 'kg']",mending cari penjual lain klo mau beli pet cargo masih banyak seler lain dr seller berat di markup kg asli nya berat cuma kg dr ekspedisi dg alasan dimensi padhal barang nya masih wajar karena dalam bentuk blm di install kecil ringan saya pernah beli di seller lain gada masalah dimensi sampai kg lebih,54
